,Date,State Name,Vegetable Name,Wholesale Price,Retail Price,Shopping Mall Price,Units,Vegetable Image
6,2024-06-07,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-07,Maharashtra,Amaranth Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-07,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-07,Maharashtra,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-07,Maharashtra,Baby Corn,61,70 - 77,73 - 101,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-07,Maharashtra,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-07,Maharashtra,Capsicum,47,54 - 60,56 - 78,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-07,Maharashtra,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-07,Maharashtra,Bottle Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-07,Maharashtra,Butter Beans,49,56 - 62,59 - 81,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-07,Maharashtra,Broad Beans,74,85 - 94,89 - 122,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-07,Maharashtra,Cabbage,32,37 - 41,38 - 53,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-07,Maharashtra,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-07,Maharashtra,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-07,Maharashtra,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-07,Maharashtra,Coconut,33,38 - 42,40 - 54,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-07,Maharashtra,Colocasia Leaves,17,20 - 22,20 - 28,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-07,Maharashtra,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-07,Maharashtra,Coriander Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-07,Maharashtra,Corn,32,37 - 41,38 - 53,1kg,resource/images/vegetables/corn-64.png
26,2024-06-07,Maharashtra,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-07,Maharashtra,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-07,Maharashtra,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-07,Maharashtra,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-07,Maharashtra,Brinjal,36,41 - 46,43 - 59,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-07,Maharashtra,Brinjal (Big),33,38 - 42,40 - 54,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-07,Maharashtra,Elephant Yam,40,46 - 51,48 - 66,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-07,Maharashtra,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-07,Maharashtra,French Beans,93,107 - 118,112 - 153,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-07,Maharashtra,Garlic,189,217 - 240,227 - 312,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-07,Maharashtra,Ginger,137,158 - 174,164 - 226,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-07,Maharashtra,Onion Green,45,52 - 57,54 - 74,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-07,Maharashtra,Green Peas,42,48 - 53,50 - 69,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-07,Maharashtra,Ivy Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-07,Maharashtra,Lemon (Lime),81,93 - 103,97 - 134,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-07,Maharashtra,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-07,Maharashtra,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-07,Maharashtra,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-07,Maharashtra,Mustard Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-07,Maharashtra,Ladies Finger,45,52 - 57,54 - 74,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-07,Maharashtra,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-07,Maharashtra,Radish,32,37 - 41,38 - 53,1kg,resource/images/vegetables/radish-64.png
48,2024-06-07,Maharashtra,Ridge Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-07,Maharashtra,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-07,Maharashtra,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-07,Maharashtra,Sorrel Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-07,Maharashtra,Spinach,13,15 - 17,16 - 21,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-07,Maharashtra,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-08,Maharashtra,Onion Big,32,37 - 41,38 - 53,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-08,Maharashtra,Onion Small,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-08,Maharashtra,Tomato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-08,Maharashtra,Green Chilli,84,97 - 107,101 - 139,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-08,Maharashtra,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-08,Maharashtra,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
6,2024-06-08,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-08,Maharashtra,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-08,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-08,Maharashtra,Ash gourd,20,23 - 25,24 - 33,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-08,Maharashtra,Baby Corn,52,60 - 66,62 - 86,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-08,Maharashtra,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-08,Maharashtra,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-08,Maharashtra,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-08,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-08,Maharashtra,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-08,Maharashtra,Broad Beans,69,79 - 88,83 - 114,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-08,Maharashtra,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-08,Maharashtra,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-08,Maharashtra,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-08,Maharashtra,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-08,Maharashtra,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-08,Maharashtra,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-08,Maharashtra,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-08,Maharashtra,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-08,Maharashtra,Corn,33,38 - 42,40 - 54,1kg,resource/images/vegetables/corn-64.png
26,2024-06-08,Maharashtra,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-08,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-08,Maharashtra,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-08,Maharashtra,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-08,Maharashtra,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-08,Maharashtra,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-08,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-08,Maharashtra,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-08,Maharashtra,French Beans,96,110 - 122,115 - 158,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-08,Maharashtra,Garlic,185,213 - 235,222 - 305,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-08,Maharashtra,Ginger,128,147 - 163,154 - 211,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-08,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-08,Maharashtra,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-08,Maharashtra,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-08,Maharashtra,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-08,Maharashtra,Mango Raw,32,37 - 41,38 - 53,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-08,Maharashtra,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-08,Maharashtra,Mushroom,86,99 - 109,103 - 142,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-08,Maharashtra,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-08,Maharashtra,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-08,Maharashtra,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-08,Maharashtra,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
48,2024-06-08,Maharashtra,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-08,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-08,Maharashtra,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-08,Maharashtra,Sorrel Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-08,Maharashtra,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-08,Maharashtra,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-09,Maharashtra,Onion Big,32,37 - 41,38 - 53,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-09,Maharashtra,Onion Small,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-09,Maharashtra,Tomato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-09,Maharashtra,Green Chilli,84,97 - 107,101 - 139,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-09,Maharashtra,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-09,Maharashtra,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
6,2024-06-09,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-09,Maharashtra,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-09,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-09,Maharashtra,Ash gourd,20,23 - 25,24 - 33,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-09,Maharashtra,Baby Corn,52,60 - 66,62 - 86,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-09,Maharashtra,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-09,Maharashtra,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-09,Maharashtra,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-09,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-09,Maharashtra,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-09,Maharashtra,Broad Beans,69,79 - 88,83 - 114,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-09,Maharashtra,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-09,Maharashtra,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-09,Maharashtra,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-09,Maharashtra,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-09,Maharashtra,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-09,Maharashtra,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-09,Maharashtra,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-09,Maharashtra,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-09,Maharashtra,Corn,33,38 - 42,40 - 54,1kg,resource/images/vegetables/corn-64.png
26,2024-06-09,Maharashtra,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-09,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-09,Maharashtra,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-09,Maharashtra,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-09,Maharashtra,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-09,Maharashtra,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-09,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-09,Maharashtra,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-09,Maharashtra,French Beans,96,110 - 122,115 - 158,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-09,Maharashtra,Garlic,185,213 - 235,222 - 305,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-09,Maharashtra,Ginger,128,147 - 163,154 - 211,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-09,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-09,Maharashtra,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-09,Maharashtra,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-09,Maharashtra,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
41,2024-06-09,Maharashtra,Mango Raw,32,37 - 41,38 - 53,1kg,resource/images/vegetables/mangoraw-64.png
42,2024-06-09,Maharashtra,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
43,2024-06-09,Maharashtra,Mushroom,86,99 - 109,103 - 142,1kg,resource/images/vegetables/mushroom-64.png
44,2024-06-09,Maharashtra,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
45,2024-06-09,Maharashtra,Ladies Finger,42,48 - 53,50 - 69,1kg,resource/images/vegetables/ladiesfinger-64.png
46,2024-06-09,Maharashtra,Pumpkin,19,22 - 24,23 - 31,1kg,resource/images/vegetables/pumpkin-64.png
47,2024-06-09,Maharashtra,Radish,30,35 - 38,36 - 50,1kg,resource/images/vegetables/radish-64.png
48,2024-06-09,Maharashtra,Ridge Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/ridgegourd-64.png
49,2024-06-09,Maharashtra,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
50,2024-06-09,Maharashtra,Snake Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/snakegourd-64.png
51,2024-06-09,Maharashtra,Sorrel Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/sorrelleaves-64.png
52,2024-06-09,Maharashtra,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
53,2024-06-09,Maharashtra,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
0,2024-06-10,Maharashtra,Onion Big,32,37 - 41,38 - 53,1kg,resource/images/vegetables/onionbig-64.png
1,2024-06-10,Maharashtra,Onion Small,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionsmall-64.png
2,2024-06-10,Maharashtra,Tomato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/tomato-64.png
3,2024-06-10,Maharashtra,Green Chilli,84,97 - 107,101 - 139,1kg,resource/images/vegetables/greenchili-64.png
4,2024-06-10,Maharashtra,Beetroot,38,44 - 48,46 - 63,1kg,resource/images/vegetables/beetroot-64.png
5,2024-06-10,Maharashtra,Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/potato-64.png
6,2024-06-10,Maharashtra,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
7,2024-06-10,Maharashtra,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
8,2024-06-10,Maharashtra,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
9,2024-06-10,Maharashtra,Ash gourd,20,23 - 25,24 - 33,1kg,resource/images/vegetables/ashgourd-64.png
10,2024-06-10,Maharashtra,Baby Corn,52,60 - 66,62 - 86,1kg,resource/images/vegetables/babycorn-64.png
11,2024-06-10,Maharashtra,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
12,2024-06-10,Maharashtra,Capsicum,42,48 - 53,50 - 69,1kg,resource/images/vegetables/capsicum-64.png
13,2024-06-10,Maharashtra,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
14,2024-06-10,Maharashtra,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
15,2024-06-10,Maharashtra,Butter Beans,51,59 - 65,61 - 84,1kg,resource/images/vegetables/butterbeans-64.png
16,2024-06-10,Maharashtra,Broad Beans,69,79 - 88,83 - 114,1kg,resource/images/vegetables/broadbeans-64.png
17,2024-06-10,Maharashtra,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
18,2024-06-10,Maharashtra,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
19,2024-06-10,Maharashtra,Cauliflower,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cauliflower-64.png
20,2024-06-10,Maharashtra,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
21,2024-06-10,Maharashtra,Coconut,34,39 - 43,41 - 56,1kg,resource/images/vegetables/coconut-64.png
22,2024-06-10,Maharashtra,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
23,2024-06-10,Maharashtra,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
24,2024-06-10,Maharashtra,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
25,2024-06-10,Maharashtra,Corn,33,38 - 42,40 - 54,1kg,resource/images/vegetables/corn-64.png
26,2024-06-10,Maharashtra,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
27,2024-06-10,Maharashtra,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
28,2024-06-10,Maharashtra,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
29,2024-06-10,Maharashtra,Drumsticks,30,35 - 38,36 - 50,1kg,resource/images/vegetables/drumsticks-64.png
30,2024-06-10,Maharashtra,Brinjal,35,40 - 44,42 - 58,1kg,resource/images/vegetables/brinjal-64.png
31,2024-06-10,Maharashtra,Brinjal (Big),32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjalbig-64.png
32,2024-06-10,Maharashtra,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
33,2024-06-10,Maharashtra,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
34,2024-06-10,Maharashtra,French Beans,96,110 - 122,115 - 158,1kg,resource/images/vegetables/frenchbeans-64.png
35,2024-06-10,Maharashtra,Garlic,185,213 - 235,222 - 305,1kg,resource/images/vegetables/garlic-64.png
36,2024-06-10,Maharashtra,Ginger,128,147 - 163,154 - 211,1kg,resource/images/vegetables/ginger-64.png
37,2024-06-10,Maharashtra,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
38,2024-06-10,Maharashtra,Green Peas,44,51 - 56,53 - 73,1kg,resource/images/vegetables/greenpeas-64.png
39,2024-06-10,Maharashtra,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
40,2024-06-10,Maharashtra,Lemon (Lime),90,104 - 114,108 - 149,1kg,resource/images/vegetables/lemon-64.png
